day,month_of_year,continuous_month,Creator,time_to_collection,quantity_monthly,collect_scheduled_month,postal_code,is_peak_season,dependents_qty,month,longitude,week_of_year,timestamp,client_list,latitude,quantity_weekly,quantity_daily,marker_cluster,quantity
18,19,19,0.440650407,-14,1434,7,T5X 2J3,1,3,7,-113.5245,29,2024-07-18 03:00:00,0.001324902,53.6313,313,2497,690,313
4,20,20,0.440650407,9,1298,8,T5X 2J3,1,3,8,-113.5245,31,2024-08-04 03:00:00,0.001324902,53.6313,398,2038,690,398
4,21,21,0.440650407,-22,1270,9,T5X 2J3,0,3,9,-113.5245,36,2024-09-04 03:00:00,0.001324902,53.6313,445,2249,690,445
4,22,22,0.440650407,-52,1263,10,T5X 2J3,0,3,10,-113.5245,40,2024-10-04 03:00:00,0.001324902,53.6313,368,2364,690,368
4,23,23,0.440650407,-83,1225,11,T5X 2J3,0,3,11,-113.5245,45,2024-11-04 04:00:00,0.001324902,53.6313,468,2834,690,468
4,24,24,0.440650407,-113,1001,12,T5X 2J3,0,3,12,-113.5245,49,2024-12-04 04:00:00,0.001324902,53.6313,553,2249,690,553
4,25,25,0.440650407,-144,707,1,T5X 2J3,0,3,1,-113.5245,1,2025-01-04 04:00:00,0.001324902,53.6313,366,2187,690,366
4,26,26,0.440650407,-175,343,2,T5X 2J3,0,3,2,-113.5245,6,2025-02-04 04:00:00,0.001324902,53.6313,343,2438,690,343
4,27,27,0.440650407,-203,157,3,T5X 2J3,0,3,3,-113.5245,10,2025-03-04 04:00:00,0.001324902,53.6313,341,2438,690,341
18,15,15,0.008611864,0,947,3,T5A 1X4,0,5,3,-113.4077,12,2024-03-18 16:59:00,0.001023788,53.5931,237,2834,462,237
19,15,15,0.041975309,100,947,3,T5E 2H5,0,1,3,-113.4465,12,2024-03-19 03:00:00,0.00084312,53.7454,237,2438,913,237
19,16,16,0.041975309,5,935,4,T5E 2H5,0,1,4,-113.4465,16,2024-04-19 03:00:00,0.00084312,53.7454,225,2364,913,225
24,17,17,0.041975309,-2,1150,5,T5E 2H5,0,1,5,-113.4465,21,2024-05-24 03:00:00,0.00084312,53.7454,293,2364,913,293
24,18,18,0.041975309,-33,1503,6,T5E 2H5,1,1,6,-113.4465,26,2024-06-24 03:00:00,0.00084312,53.7454,386,2834,913,386
24,19,19,0.041975309,5,1434,7,T5E 2H5,1,1,7,-113.4465,30,2024-07-24 03:00:00,0.00084312,53.7454,327,2249,913,327
24,20,20,0.041975309,-26,1298,8,T5E 2H5,1,1,8,-113.4465,34,2024-08-24 03:00:00,0.00084312,53.7454,263,2187,913,263
24,21,21,0.041975309,-57,1270,9,T5E 2H5,0,1,9,-113.4465,39,2024-09-24 03:00:00,0.00084312,53.7454,308,2438,913,308
24,22,22,0.041975309,-87,1263,10,T5E 2H5,0,1,10,-113.4465,43,2024-10-24 03:00:00,0.00084312,53.7454,330,2497,913,330
24,23,23,0.041975309,-118,1225,11,T5E 2H5,0,1,11,-113.4465,47,2024-11-24 04:00:00,0.00084312,53.7454,392,2038,913,392
24,24,24,0.041975309,-148,1001,12,T5E 2H5,0,1,12,-113.4465,52,2024-12-24 04:00:00,0.00084312,53.7454,363,2438,913,363
24,25,25,0.041975309,-179,707,1,T5E 2H5,0,1,1,-113.4465,4,2025-01-24 04:00:00,0.00084312,53.7454,311,2364,913,311
24,26,26,0.041975309,-210,343,2,T5E 2H5,0,1,2,-113.4465,9,2025-02-24 04:00:00,0.00084312,53.7454,287,2834,913,287
24,27,27,0.041975309,-238,157,3,T5E 2H5,0,1,3,-113.4465,13,2025-03-24 03:00:00,0.00084312,53.7454,220,2834,913,220
25,15,15,0.008611864,-6,947,3,T5X 2J3,0,4,3,-113.5245,13,2024-03-25 03:00:00,0.001324902,53.6313,220,2834,2145,220
22,16,16,0.008611864,-34,935,4,T5X 2J3,0,4,4,-113.5245,17,2024-04-22 03:00:00,0.001324902,53.6313,221,2834,2145,221
19,15,15,0.008611864,0,947,3,T5H 2V8,0,1,3,-113.4916,12,2024-03-19 18:11:00,0.000903342,53.5514,237,2438,2192,237
19,15,15,0.008611864,0,947,3,T5C 1L6,0,4,3,-113.4549,12,2024-03-19 18:11:00,0.00084312,53.5996,237,2438,1304,237
20,15,15,0.181391147,0,947,3,T5H 3H6,0,3,3,-113.4916,12,2024-03-20 14:07:00,0.001385125,53.5514,237,2249,2030,237
20,15,15,0.181391147,0,947,3,T5T 2J7,0,1,3,-113.6579,12,2024-03-20 14:07:00,0.00084312,53.5185,237,2249,1826,237
20,15,15,0.047877145,0,947,3,T5X 2J3,0,6,3,-113.5245,12,2024-03-20 03:00:00,0.000903342,53.6313,237,2249,2198,237
20,16,16,0.047877145,-31,935,4,T5X 2J3,0,6,4,-113.5245,16,2024-04-20 03:00:00,0.000903342,53.6313,225,2187,2198,225
20,17,17,0.047877145,-61,1150,5,T5X 2J3,0,6,5,-113.5245,21,2024-05-20 03:00:00,0.000903342,53.6313,293,2834,2198,293
20,18,18,0.047877145,4,1503,6,T5X 2J3,1,6,6,-113.5245,25,2024-06-20 03:00:00,0.000903342,53.6313,327,2497,2198,327
20,19,19,0.047877145,-26,1434,7,T5X 2J3,1,6,7,-113.5245,29,2024-07-20 03:00:00,0.000903342,53.6313,313,2187,2198,313
20,20,20,0.047877145,-57,1298,8,T5X 2J3,1,6,8,-113.5245,34,2024-08-20 03:00:00,0.000903342,53.6313,263,2438,2198,263
20,21,21,0.047877145,-88,1270,9,T5X 2J3,0,6,9,-113.5245,38,2024-09-20 03:00:00,0.000903342,53.6313,271,2364,2198,271
20,22,22,0.047877145,-118,1263,10,T5X 2J3,0,6,10,-113.5245,42,2024-10-20 03:00:00,0.000903342,53.6313,268,2038,2198,268
20,23,23,0.047877145,-149,1225,11,T5X 2J3,0,6,11,-113.5245,47,2024-11-20 04:00:00,0.000903342,53.6313,392,2249,2198,392
20,24,24,0.047877145,-179,1001,12,T5X 2J3,0,6,12,-113.5245,51,2024-12-20 04:00:00,0.000903342,53.6313,404,2364,2198,404
20,25,25,0.047877145,-210,707,1,T5X 2J3,0,6,1,-113.5245,4,2025-01-20 04:00:00,0.000903342,53.6313,311,2834,2198,311
20,26,26,0.047877145,-241,343,2,T5X 2J3,0,6,2,-113.5245,8,2025-02-20 04:00:00,0.000903342,53.6313,282,2497,2198,282
20,27,27,0.047877145,-269,157,3,T5X 2J3,0,6,3,-113.5245,12,2025-03-20 03:00:00,0.000903342,53.6313,237,2497,2198,237
21,15,15,0.029027401,0,947,3,T5E 4C8,0,2,3,-113.4465,12,2024-03-21 03:00:00,0.000481783,53.7454,237,2497,2229,237
21,16,16,0.029027401,-31,935,4,T5E 4C8,0,2,4,-113.4465,16,2024-04-21 03:00:00,0.000481783,53.7454,225,2038,2229,225
21,17,17,0.029027401,-15,1150,5,T5E 4C8,0,2,5,-113.4465,21,2024-05-21 03:00:00,0.000481783,53.7454,293,2438,2229,293
21,18,18,0.029027401,-15,1503,6,T5E 4C8,1,2,6,-113.4465,25,2024-06-21 03:00:00,0.000481783,53.7454,327,2364,2229,327
21,19,19,0.029027401,-13,1434,7,T5E 4C8,1,2,7,-113.4465,29,2024-07-21 03:00:00,0.000481783,53.7454,313,2038,2229,313
9,20,20,0.029027401,-32,1298,8,T5E 4C8,1,2,8,-113.4465,32,2024-08-09 03:00:00,0.000481783,53.7454,335,2364,2229,335
25,15,15,0.047877145,0,947,3,T5P 4E8,0,2,3,-113.5957,13,2024-03-25 03:00:00,0.000903342,53.5463,220,2834,2229,220
25,16,16,0.047877145,0,935,4,T5P 4E8,0,2,4,-113.5957,17,2024-04-25 03:00:00,0.000903342,53.5463,221,2497,2229,221
25,17,17,0.047877145,2,1150,5,T5P 4E8,0,2,5,-113.5957,21,2024-05-25 03:00:00,0.000903342,53.5463,293,2187,2229,293
25,18,18,0.047877145,0,1503,6,T5P 4E8,1,2,6,-113.5957,26,2024-06-25 03:00:00,0.000903342,53.5463,386,2438,2229,386
25,19,19,0.047877145,0,1434,7,T5P 4E8,1,2,7,-113.5957,30,2024-07-25 03:00:00,0.000903342,53.5463,327,2497,2229,327
25,20,20,0.047877145,-31,1298,8,T5P 4E8,1,2,8,-113.5957,34,2024-08-25 03:00:00,0.000903342,53.5463,263,2038,2229,263
25,21,21,0.047877145,-62,1270,9,T5P 4E8,0,2,9,-113.5957,39,2024-09-25 03:00:00,0.000903342,53.5463,308,2249,2229,308
25,22,22,0.047877145,-92,1263,10,T5P 4E8,0,2,10,-113.5957,43,2024-10-25 03:00:00,0.000903342,53.5463,330,2364,2229,330
25,23,23,0.047877145,-123,1225,11,T5P 4E8,0,2,11,-113.5957,48,2024-11-25 04:00:00,0.000903342,53.5463,470,2834,2229,470
25,24,24,0.047877145,-153,1001,12,T5P 4E8,0,2,12,-113.5957,52,2024-12-25 04:00:00,0.000903342,53.5463,363,2249,2229,363
25,25,25,0.047877145,-184,707,1,T5P 4E8,0,2,1,-113.5957,4,2025-01-25 04:00:00,0.000903342,53.5463,311,2187,2229,311
25,26,26,0.047877145,-215,343,2,T5P 4E8,0,2,2,-113.5957,9,2025-02-25 04:00:00,0.000903342,53.5463,287,2438,2229,287
25,27,27,0.047877145,-243,157,3,T5P 4E8,0,2,3,-113.5957,13,2025-03-25 03:00:00,0.000903342,53.5463,220,2438,2229,220
25,15,15,0.008611864,0,947,3,T5X 2R1,0,4,3,-113.5245,13,2024-03-25 14:55:00,0.000903342,53.6313,220,2834,928,220
25,15,15,0.008611864,0,947,3,T6K 2P9,0,1,3,-113.4519,13,2024-03-25 14:55:00,0.001505571,53.4609,220,2834,120,220
25,15,15,0.008611864,0,947,3,T5L 2E3,0,2,3,-113.5526,13,2024-03-25 03:00:00,0.000903342,53.585,220,2834,2137,220
25,15,15,0.041975309,0,947,3,T5H 0M1,0,2,3,-113.4916,13,2024-03-25 03:00:00,0.00042156,53.5514,220,2834,2229,220
25,16,16,0.041975309,-31,935,4,T5H 0M1,0,2,4,-113.4916,17,2024-04-25 03:00:00,0.00042156,53.5514,221,2497,2229,221
25,17,17,0.041975309,-61,1150,5,T5H 0M1,0,2,5,-113.4916,21,2024-05-25 03:00:00,0.00042156,53.5514,293,2187,2229,293
25,18,18,0.041975309,-92,1503,6,T5H 0M1,1,2,6,-113.4916,26,2024-06-25 03:00:00,0.00042156,53.5514,386,2438,2229,386
25,19,19,0.041975309,-122,1434,7,T5H 0M1,1,2,7,-113.4916,30,2024-07-25 03:00:00,0.00042156,53.5514,327,2497,2229,327
25,20,20,0.041975309,-153,1298,8,T5H 0M1,1,2,8,-113.4916,34,2024-08-25 03:00:00,0.00042156,53.5514,263,2038,2229,263
25,21,21,0.041975309,-184,1270,9,T5H 0M1,0,2,9,-113.4916,39,2024-09-25 03:00:00,0.00042156,53.5514,308,2249,2229,308
25,15,15,0.041975309,0,947,3,T5A 4K8,0,1,3,-113.4077,13,2024-03-25 03:00:00,0.000782897,53.5931,220,2834,2229,220
25,16,16,0.041975309,-31,935,4,T5A 4K8,0,1,4,-113.4077,17,2024-04-25 03:00:00,0.000782897,53.5931,221,2497,2229,221
25,17,17,0.041975309,-17,1150,5,T5A 4K8,0,1,5,-113.4077,21,2024-05-25 03:00:00,0.000782897,53.5931,293,2187,2229,293
25,18,18,0.041975309,-48,1503,6,T5A 4K8,1,1,6,-113.4077,26,2024-06-25 03:00:00,0.000782897,53.5931,386,2438,2229,386
25,19,19,0.041975309,-3,1434,7,T5A 4K8,1,1,7,-113.4077,30,2024-07-25 03:00:00,0.000782897,53.5931,327,2497,2229,327
25,20,20,0.041975309,-34,1298,8,T5A 4K8,1,1,8,-113.4077,34,2024-08-25 03:00:00,0.000782897,53.5931,263,2038,2229,263
25,21,21,0.041975309,-65,1270,9,T5A 4K8,0,1,9,-113.4077,39,2024-09-25 03:00:00,0.000782897,53.5931,308,2249,2229,308
25,22,22,0.041975309,-95,1263,10,T5A 4K8,0,1,10,-113.4077,43,2024-10-25 03:00:00,0.000782897,53.5931,330,2364,2229,330
25,23,23,0.041975309,-126,1225,11,T5A 4K8,0,1,11,-113.4077,48,2024-11-25 04:00:00,0.000782897,53.5931,470,2834,2229,470
25,24,24,0.041975309,-156,1001,12,T5A 4K8,0,1,12,-113.4077,52,2024-12-25 04:00:00,0.000782897,53.5931,363,2249,2229,363
25,25,25,0.041975309,-187,707,1,T5A 4K8,0,1,1,-113.4077,4,2025-01-25 04:00:00,0.000782897,53.5931,311,2187,2229,311
25,26,26,0.041975309,-218,343,2,T5A 4K8,0,1,2,-113.4077,9,2025-02-25 04:00:00,0.000782897,53.5931,287,2438,2229,287
25,27,27,0.041975309,-246,157,3,T5A 4K8,0,1,3,-113.4077,13,2025-03-25 03:00:00,0.000782897,53.5931,220,2438,2229,220
26,15,15,0.041975309,0,947,3,T5H 2W4,0,5,3,-113.4916,13,2024-03-26 03:00:00,0.001023788,53.5514,220,2438,2229,220
26,16,16,0.041975309,-4,935,4,T5H 2W4,0,5,4,-113.4916,17,2024-04-26 03:00:00,0.001023788,53.5514,221,2364,2229,221
26,17,17,0.041975309,3,1150,5,T5H 2W4,0,5,5,-113.4916,21,2024-05-26 03:00:00,0.001023788,53.5514,293,2038,2229,293
26,15,15,0.020054201,64,947,3,T5A 3M8,0,3,3,-113.4077,13,2024-03-26 03:00:00,0.00084312,53.5931,220,2438,366,220
26,16,16,0.020054201,33,935,4,T5A 3M8,0,3,4,-113.4077,17,2024-04-26 03:00:00,0.00084312,53.5931,221,2364,366,221
26,17,17,0.020054201,3,1150,5,T5A 3M8,0,3,5,-113.4077,21,2024-05-26 03:00:00,0.00084312,53.5931,293,2038,366,293
26,18,18,0.020054201,-22,1503,6,T5A 3M8,1,3,6,-113.4077,26,2024-06-26 03:00:00,0.00084312,53.5931,386,2249,366,386
26,19,19,0.020054201,4,1434,7,T5A 3M8,1,3,7,-113.4077,30,2024-07-26 03:00:00,0.00084312,53.5931,327,2364,366,327
26,20,20,0.020054201,-27,1298,8,T5A 3M8,1,3,8,-113.4077,35,2024-08-26 03:00:00,0.00084312,53.5931,260,2834,366,260
26,21,21,0.020054201,-58,1270,9,T5A 3M8,0,3,9,-113.4077,39,2024-09-26 03:00:00,0.00084312,53.5931,308,2497,366,308
26,22,22,0.020054201,-88,1263,10,T5A 3M8,0,3,10,-113.4077,43,2024-10-26 03:00:00,0.00084312,53.5931,330,2187,366,330
26,23,23,0.020054201,-119,1225,11,T5A 3M8,0,3,11,-113.4077,48,2024-11-26 04:00:00,0.00084312,53.5931,470,2438,366,470
26,24,24,0.020054201,-149,1001,12,T5A 3M8,0,3,12,-113.4077,52,2024-12-26 04:00:00,0.00084312,53.5931,363,2497,366,363
26,25,25,0.020054201,-180,707,1,T5A 3M8,0,3,1,-113.4077,4,2025-01-26 04:00:00,0.00084312,53.5931,311,2038,366,311
26,26,26,0.020054201,-211,343,2,T5A 3M8,0,3,2,-113.4077,9,2025-02-26 04:00:00,0.00084312,53.5931,287,2249,366,287
26,27,27,0.020054201,-239,157,3,T5A 3M8,0,3,3,-113.4077,13,2025-03-26 03:00:00,0.00084312,53.5931,220,2249,366,220
26,15,15,0.008611864,0,947,3,T5X 5L3,0,6,3,-113.5245,13,2024-03-26 18:03:00,0.000903342,53.6313,220,2438,1380,220
26,15,15,0.008611864,0,947,3,T5Y 0Y3,0,3,3,-113.3614,13,2024-03-26 18:10:00,0.000963565,53.6585,220,2438,589,220
26,15,15,0.008611864,33,947,3,T5X 2J3,0,2,3,-113.5245,13,2024-03-26 18:10:00,0.001264679,53.6313,220,2438,820,220
27,15,15,0.041975309,0,947,3,T5A 4M4,0,2,3,-113.4077,13,2024-03-27 03:00:00,0.001565793,53.5931,220,2249,2230,220
27,15,15,0.047877145,0,947,3,T5E 2T2,0,3,3,-113.4465,13,2024-03-27 03:00:00,0.000782897,53.7454,220,2249,2230,220
27,16,16,0.047877145,-31,935,4,T5E 2T2,0,3,4,-113.4465,17,2024-04-27 03:00:00,0.000782897,53.7454,221,2187,2230,221
27,17,17,0.047877145,-61,1150,5,T5E 2T2,0,3,5,-113.4465,22,2024-05-27 03:00:00,0.000782897,53.7454,304,2834,2230,304
27,18,18,0.047877145,-92,1503,6,T5E 2T2,1,3,6,-113.4465,26,2024-06-27 03:00:00,0.000782897,53.7454,386,2497,2230,386
27,19,19,0.047877145,-122,1434,7,T5E 2T2,1,3,7,-113.4465,30,2024-07-27 03:00:00,0.000782897,53.7454,327,2187,2230,327
27,20,20,0.047877145,-153,1298,8,T5E 2T2,1,3,8,-113.4465,35,2024-08-27 03:00:00,0.000782897,53.7454,260,2438,2230,260
27,21,21,0.047877145,-184,1270,9,T5E 2T2,0,3,9,-113.4465,39,2024-09-27 03:00:00,0.000782897,53.7454,308,2364,2230,308
27,22,22,0.047877145,-214,1263,10,T5E 2T2,0,3,10,-113.4465,43,2024-10-27 03:00:00,0.000782897,53.7454,330,2038,2230,330
27,23,23,0.047877145,-245,1225,11,T5E 2T2,0,3,11,-113.4465,48,2024-11-27 04:00:00,0.000782897,53.7454,470,2249,2230,470
27,24,24,0.047877145,-275,1001,12,T5E 2T2,0,3,12,-113.4465,52,2024-12-27 04:00:00,0.000782897,53.7454,363,2364,2230,363
27,25,25,0.047877145,-306,707,1,T5E 2T2,0,3,1,-113.4465,5,2025-01-27 04:00:00,0.000782897,53.7454,286,2834,2230,286
27,26,26,0.047877145,-337,343,2,T5E 2T2,0,3,2,-113.4465,9,2025-02-27 04:00:00,0.000782897,53.7454,287,2497,2230,287
27,27,27,0.047877145,-365,157,3,T5E 2T2,0,3,3,-113.4465,13,2025-03-27 03:00:00,0.000782897,53.7454,220,2497,2230,220
27,15,15,0.181391147,0,947,3,T5C 1E7,0,2,3,-113.4549,13,2024-03-27 03:00:00,0.001565793,53.5996,220,2249,1274,220
27,15,15,0.181391147,0,947,3,T5C 1E7,0,4,3,-113.4549,13,2024-03-27 03:00:00,0.001565793,53.5996,220,2249,1939,220
28,15,15,0.181391147,0,947,3,T5T 2K1,0,1,3,-113.6579,13,2024-03-28 03:00:00,0.00084312,53.5185,220,2497,1768,220
1,16,16,0.020054201,-4,935,4,T5X 2J3,0,8,4,-113.5245,14,2024-04-01 03:00:00,0.000903342,53.6313,224,2834,1958,224
1,17,17,0.020054201,1,1150,5,T5X 2J3,0,8,5,-113.5245,18,2024-05-01 03:00:00,0.000903342,53.6313,292,2249,1958,292
3,18,18,0.020054201,-4,1503,6,T5X 2J3,1,8,6,-113.5245,23,2024-06-03 03:00:00,0.000903342,53.6313,424,2834,1958,424
3,19,19,0.020054201,5,1434,7,T5X 2J3,1,8,7,-113.5245,27,2024-07-03 03:00:00,0.000903342,53.6313,428,2249,1958,428
3,20,20,0.020054201,9,1298,8,T5X 2J3,1,8,8,-113.5245,31,2024-08-03 03:00:00,0.000903342,53.6313,398,2187,1958,398
3,21,21,0.020054201,-22,1270,9,T5X 2J3,0,8,9,-113.5245,36,2024-09-03 03:00:00,0.000903342,53.6313,445,2438,1958,445
3,22,22,0.020054201,-52,1263,10,T5X 2J3,0,8,10,-113.5245,40,2024-10-03 03:00:00,0.000903342,53.6313,368,2497,1958,368
3,23,23,0.020054201,-83,1225,11,T5X 2J3,0,8,11,-113.5245,44,2024-11-03 03:00:00,0.000903342,53.6313,285,2038,1958,285
3,24,24,0.020054201,-113,1001,12,T5X 2J3,0,8,12,-113.5245,49,2024-12-03 04:00:00,0.000903342,53.6313,553,2438,1958,553
3,25,25,0.020054201,-144,707,1,T5X 2J3,0,8,1,-113.5245,1,2025-01-03 04:00:00,0.000903342,53.6313,366,2364,1958,366
3,26,26,0.020054201,-175,343,2,T5X 2J3,0,8,2,-113.5245,6,2025-02-03 04:00:00,0.000903342,53.6313,343,2834,1958,343
3,27,27,0.020054201,-203,157,3,T5X 2J3,0,8,3,-113.5245,10,2025-03-03 04:00:00,0.000903342,53.6313,341,2834,1958,341
3,28,28,0.020054201,-234,117,4,T5X 2J3,0,8,4,-113.5245,14,2025-04-03 03:00:00,0.000903342,53.6313,224,2497,1958,224
1,16,16,0.020054201,133,935,4,T5B 2B9,0,1,4,-113.3369,14,2024-04-01 03:00:00,0.000782897,53.7353,224,2834,1113,224
1,17,17,0.020054201,103,1150,5,T5B 2B9,0,1,5,-113.3369,18,2024-05-01 03:00:00,0.000782897,53.7353,292,2249,1113,292
1,18,18,0.020054201,72,1503,6,T5B 2B9,1,1,6,-113.3369,22,2024-06-01 03:00:00,0.000782897,53.7353,304,2187,1113,304
1,19,19,0.020054201,42,1434,7,T5B 2B9,1,1,7,-113.3369,27,2024-07-01 03:00:00,0.000782897,53.7353,428,2834,1113,428
1,20,20,0.020054201,11,1298,8,T5B 2B9,1,1,8,-113.3369,31,2024-08-01 03:00:00,0.000782897,53.7353,398,2497,1113,398
1,21,21,0.020054201,-20,1270,9,T5B 2B9,0,1,9,-113.3369,35,2024-09-01 03:00:00,0.000782897,53.7353,260,2038,1113,260
1,22,22,0.020054201,-50,1263,10,T5B 2B9,0,1,10,-113.3369,40,2024-10-01 03:00:00,0.000782897,53.7353,368,2438,1113,368
1,23,23,0.020054201,-81,1225,11,T5B 2B9,0,1,11,-113.3369,44,2024-11-01 03:00:00,0.000782897,53.7353,285,2364,1113,285
1,24,24,0.020054201,-111,1001,12,T5B 2B9,0,1,12,-113.3369,48,2024-12-01 04:00:00,0.000782897,53.7353,470,2038,1113,470
1,25,25,0.020054201,-142,707,1,T5B 2B9,0,1,1,-113.3369,1,2025-01-01 04:00:00,0.000782897,53.7353,366,2249,1113,366
1,26,26,0.020054201,-173,343,2,T5B 2B9,0,1,2,-113.3369,5,2025-02-01 04:00:00,0.000782897,53.7353,286,2187,1113,286
1,27,27,0.020054201,-201,157,3,T5B 2B9,0,1,3,-113.3369,9,2025-03-01 04:00:00,0.000782897,53.7353,287,2187,1113,287
1,28,28,0.020054201,-232,117,4,T5B 2B9,0,1,4,-113.3369,14,2025-04-01 03:00:00,0.000782897,53.7353,224,2438,1113,224
2,16,16,0.027762722,132,935,4,T5X 2J3,0,0,4,-113.5245,14,2024-04-02 03:00:00,0.000782897,53.6313,224,2438,1862,224
2,17,17,0.027762722,102,1150,5,T5X 2J3,0,0,5,-113.5245,18,2024-05-02 03:00:00,0.000782897,53.6313,292,2497,1862,292
2,18,18,0.027762722,71,1503,6,T5X 2J3,1,0,6,-113.5245,22,2024-06-02 03:00:00,0.000782897,53.6313,304,2038,1862,304
2,19,19,0.027762722,41,1434,7,T5X 2J3,1,0,7,-113.5245,27,2024-07-02 03:00:00,0.000782897,53.6313,428,2438,1862,428
2,20,20,0.027762722,10,1298,8,T5X 2J3,1,0,8,-113.5245,31,2024-08-02 03:00:00,0.000782897,53.6313,398,2364,1862,398
2,21,21,0.027762722,-21,1270,9,T5X 2J3,0,0,9,-113.5245,36,2024-09-02 03:00:00,0.000782897,53.6313,445,2834,1862,445
2,22,22,0.027762722,-51,1263,10,T5X 2J3,0,0,10,-113.5245,40,2024-10-02 03:00:00,0.000782897,53.6313,368,2249,1862,368
2,23,23,0.027762722,-82,1225,11,T5X 2J3,0,0,11,-113.5245,44,2024-11-02 03:00:00,0.000782897,53.6313,285,2187,1862,285
2,24,24,0.027762722,-112,1001,12,T5X 2J3,0,0,12,-113.5245,49,2024-12-02 04:00:00,0.000782897,53.6313,553,2834,1862,553
2,25,25,0.027762722,-143,707,1,T5X 2J3,0,0,1,-113.5245,1,2025-01-02 04:00:00,0.000782897,53.6313,366,2497,1862,366
2,26,26,0.027762722,-174,343,2,T5X 2J3,0,0,2,-113.5245,5,2025-02-02 04:00:00,0.000782897,53.6313,286,2038,1862,286
2,27,27,0.027762722,-202,157,3,T5X 2J3,0,0,3,-113.5245,9,2025-03-02 04:00:00,0.000782897,53.6313,287,2038,1862,287
2,28,28,0.027762722,-233,117,4,T5X 2J3,0,0,4,-113.5245,14,2025-04-02 03:00:00,0.000782897,53.6313,224,2249,1862,224
2,16,16,0.440650407,132,935,4,T5X 2J3,0,5,4,-113.5245,14,2024-04-02 03:00:00,0.000782897,53.6313,224,2438,2078,224
2,17,17,0.440650407,102,1150,5,T5X 2J3,0,5,5,-113.5245,18,2024-05-02 03:00:00,0.000782897,53.6313,292,2497,2078,292
2,18,18,0.440650407,71,1503,6,T5X 2J3,1,5,6,-113.5245,22,2024-06-02 03:00:00,0.000782897,53.6313,304,2038,2078,304
2,19,19,0.440650407,41,1434,7,T5X 2J3,1,5,7,-113.5245,27,2024-07-02 03:00:00,0.000782897,53.6313,428,2438,2078,428
2,20,20,0.440650407,10,1298,8,T5X 2J3,1,5,8,-113.5245,31,2024-08-02 03:00:00,0.000782897,53.6313,398,2364,2078,398
2,21,21,0.440650407,-21,1270,9,T5X 2J3,0,5,9,-113.5245,36,2024-09-02 03:00:00,0.000782897,53.6313,445,2834,2078,445
2,22,22,0.440650407,-51,1263,10,T5X 2J3,0,5,10,-113.5245,40,2024-10-02 03:00:00,0.000782897,53.6313,368,2249,2078,368
2,23,23,0.440650407,-82,1225,11,T5X 2J3,0,5,11,-113.5245,44,2024-11-02 03:00:00,0.000782897,53.6313,285,2187,2078,285
2,24,24,0.440650407,-112,1001,12,T5X 2J3,0,5,12,-113.5245,49,2024-12-02 04:00:00,0.000782897,53.6313,553,2834,2078,553
2,25,25,0.440650407,-143,707,1,T5X 2J3,0,5,1,-113.5245,1,2025-01-02 04:00:00,0.000782897,53.6313,366,2497,2078,366
2,26,26,0.440650407,-174,343,2,T5X 2J3,0,5,2,-113.5245,5,2025-02-02 04:00:00,0.000782897,53.6313,286,2038,2078,286
2,27,27,0.440650407,-202,157,3,T5X 2J3,0,5,3,-113.5245,9,2025-03-02 04:00:00,0.000782897,53.6313,287,2038,2078,287
2,28,28,0.440650407,-233,117,4,T5X 2J3,0,5,4,-113.5245,14,2025-04-02 03:00:00,0.000782897,53.6313,224,2249,2078,224
2,16,16,0.041975309,0,935,4,T5H 3G1,0,3,4,-113.4916,14,2024-04-02 03:00:00,0.000301114,53.5514,224,2438,2232,224
2,17,17,0.041975309,0,1150,5,T5H 3G1,0,3,5,-113.4916,18,2024-05-02 03:00:00,0.000301114,53.5514,292,2497,2232,292
3,16,16,0.181391147,0,935,4,T5E 4P7,0,4,4,-113.4465,14,2024-04-03 03:00:00,0.001204456,53.7454,224,2249,821,224
3,17,17,0.181391147,4,1150,5,T5E 4P7,0,4,5,-113.4465,18,2024-05-03 03:00:00,0.001204456,53.7454,292,2364,821,292
3,18,18,0.181391147,3,1503,6,T5E 4P7,1,4,6,-113.4465,23,2024-06-03 03:00:00,0.001204456,53.7454,424,2834,821,424
6,19,19,0.181391147,2,1434,7,T5E 4P7,1,4,7,-113.4465,27,2024-07-06 03:00:00,0.001204456,53.7454,428,2187,821,428
15,20,20,0.181391147,-1,1298,8,T5E 4P7,1,4,8,-113.4465,33,2024-08-15 03:00:00,0.001204456,53.7454,234,2497,821,234
15,21,21,0.181391147,-32,1270,9,T5E 4P7,0,4,9,-113.4465,37,2024-09-15 03:00:00,0.001204456,53.7454,227,2038,821,227
15,22,22,0.181391147,-62,1263,10,T5E 4P7,0,4,10,-113.4465,42,2024-10-15 03:00:00,0.001204456,53.7454,268,2438,821,268
15,23,23,0.181391147,-93,1225,11,T5E 4P7,0,4,11,-113.4465,46,2024-11-15 04:00:00,0.001204456,53.7454,327,2364,821,327
15,24,24,0.181391147,-123,1001,12,T5E 4P7,0,4,12,-113.4465,50,2024-12-15 04:00:00,0.001204456,53.7454,360,2038,821,360
15,25,25,0.181391147,-154,707,1,T5E 4P7,0,4,1,-113.4465,3,2025-01-15 04:00:00,0.001204456,53.7454,307,2249,821,307
8,16,16,0.047877145,128,935,4,T5L 0Y7,0,3,4,-113.5526,15,2024-04-08 03:00:00,0.000782897,53.585,276,2834,2235,276
